date,ticker,title,text,finbert_sentiment,finbert_label,finbert_score,event_impact_score,num_events,primary_event,entity_density,entity_freq_7d,entity_diversity,topic_dominance,dominant_topic,topic_keywords,sentiment_momentum,sentiment_extremity,trading_signal,signal_category,forward_return,signal_correct
2026-01-15 12:32:53,ASML,"Stocks making the biggest moves premarket: Taiwan Semiconductor, ASML, BlackRock and more - CNBC","Stocks making the biggest moves premarket: Taiwan Semiconductor, ASML, BlackRock and more&nbsp;&nbsp;CNBC",0.0,neutral,0.0,0.0,0,NO_EVENT,0.5384615384615384,7.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",,0.0,,Strong Sell,,False
2026-01-16 11:43:35,ASML,TSMC Budget Boosts ASML Stock: Why Morgan Stanley Analysts Target 70% Gains by 2027 - TipRanks,TSMC Budget Boosts ASML Stock: Why Morgan Stanley Analysts Target 70% Gains by 2027&nbsp;&nbsp;TipRanks,0.5719,positive,0.5719,0.0,0,NO_EVENT,0.4666666666666667,14.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",0.5719,0.5719,0.3074776959443092,Neutral,0.052419448487394216,True
2025-11-19 08:00:00,AVB,"AvalonBay Communities (NYSE: AVB) Announces $1.75 Q4 Dividend, Payable Jan. 15 - Stock Titan","AvalonBay Communities (NYSE: AVB) Announces $1.75 Q4 Dividend, Payable Jan. 15&nbsp;&nbsp;Stock Titan",0.0,neutral,0.0,0.0,0,NO_EVENT,0.4615384615384615,6.0,0.6666666666666666,0.1782539188861847,1,"finance, yahoo, price",,0.0,,Strong Sell,,False
2025-12-11 08:00:00,AVB,AvalonBay Communities (AVB): Valuation Check After $340 Million Asset Sales and New Investor Presentation - Yahoo Finance,AvalonBay Communities (AVB): Valuation Check After $340 Million Asset Sales and New Investor Presentation&nbsp;&nbsp;Yahoo Finance,0.3612,positive,0.3612,0.0,0,NO_EVENT,0.3125,11.0,0.3333333333333333,0.8008992671966553,1,"finance, yahoo, price",0.3612,0.3612,0.26306496335983276,Neutral,-0.008000970411126367,False
2026-01-13 19:03:00,AVB,Fund Update: New $26.2M $AVB stock position opened by FORT WASHINGTON INVESTMENT ADVISORS INC |OH| - Quiver Quantitative,Fund Update: New $26.2M $AVB stock position opened by FORT WASHINGTON INVESTMENT ADVISORS INC |OH|&nbsp;&nbsp;Quiver Quantitative,0.0,neutral,0.0,0.0,0,NO_EVENT,0.2352941176470588,15.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.3612,0.0,-0.037925999999999994,Neutral,0.01455459824206378,False
2026-01-14 12:45:18,AVGO,Broadcom (NASDAQ: AVGO) Stock Price Prediction and Forecast 2026-2030 (Jan 2026) - 24/7 Wall St.,Broadcom (NASDAQ: AVGO) Stock Price Prediction and Forecast 2026-2030 (Jan 2026)&nbsp;&nbsp;24/7 Wall St.,0.0,neutral,0.0,0.0,0,NO_EVENT,0.2142857142857142,3.0,0.6666666666666666,0.7257136702537537,4,"price, finance, yahoo",,0.0,,Strong Sell,,False
2026-01-14 17:21:08,AVGO,Broadcom CEO Hock Tan Just Sold $24 Million Worth of AVGO Stock. Should You Dump Shares Too? - Barchart.com,Broadcom CEO Hock Tan Just Sold $24 Million Worth of AVGO Stock. Should You Dump Shares Too?&nbsp;&nbsp;Barchart.com,0.128,positive,0.128,0.0,0,NO_EVENT,0.5,12.0,0.6666666666666666,0.1782539188861847,1,"finance, yahoo, price",0.128,0.128,0.15091269594430923,Neutral,0.01172290669731057,True
2026-01-14 17:47:36,AVGO,AVGO Stock Dives as Insider Selling and China Risks Revive Broadcom Valuation Fears - FXLeaders,AVGO Stock Dives as Insider Selling and China Risks Revive Broadcom Valuation Fears&nbsp;&nbsp;FXLeaders,0.0772,positive,0.0772,0.0,0,NO_EVENT,0.4285714285714285,18.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.0508,0.0772,0.12329269594430922,Neutral,-0.03302876768038005,False
2026-01-15 14:08:00,AVGO,Broadcom Inc. Stock (AVGO) Opinions on Recent Price Drop and Geopolitical Concerns - Quiver Quantitative,Broadcom Inc. Stock (AVGO) Opinions on Recent Price Drop and Geopolitical Concerns&nbsp;&nbsp;Quiver Quantitative,-0.2732,negative,0.2732,0.0,0,NO_EVENT,0.2857142857142857,22.0,0.6666666666666666,0.7257136702537537,4,"price, finance, yahoo",-0.3504,0.2732,-0.24321168351268768,Neutral,-0.03872430515360299,True
2026-01-16 15:32:22,AVGO,Wells Fargo Upgrades Broadcom Stock as New AI Catalysts Create Buying Opportunity - TIKR.com,Wells Fargo Upgrades Broadcom Stock as New AI Catalysts Create Buying Opportunity&nbsp;&nbsp;TIKR.com,0.4767,positive,0.4767,0.0,0,NO_EVENT,0.3076923076923077,26.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",0.7499,0.4767,0.3100436959443092,Neutral,0.01943940951459793,True
2026-01-16 22:00:00,AVGO,Prediction: This Stock Will Join the $3 Trillion Club by the End of 2026. You're Going to Want to Buy It Now. - The Motley Fool,Prediction: This Stock Will Join the $3 Trillion Club by the End of 2026. You're Going to Want to Buy It Now.&nbsp;&nbsp;The Motley Fool,-0.1027,negative,0.1027,0.0,0,NO_EVENT,0.16,30.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.5794,0.1027,-0.20291119594430926,Neutral,0.004623771802692744,False
2026-01-17 20:35:31,AXP,American Express (AXP) stock price rises ahead of rate-cap week — what investors watch next - TechStock²,American Express (AXP) stock price rises ahead of rate-cap week — what investors watch next&nbsp;&nbsp;TechStock²,0.0,neutral,0.0,0.0,0,NO_EVENT,0.25,4.0,0.3333333333333333,0.7257136702537537,4,"price, finance, yahoo",,0.0,,Strong Sell,,False
2026-01-18 12:19:48,AXP,American Express Company $AXP Shares Acquired by Nations Financial Group Inc. IA ADV - MarketBeat,American Express Company $AXP Shares Acquired by Nations Financial Group Inc. IA ADV&nbsp;&nbsp;MarketBeat,0.296,positive,0.296,0.0,0,NO_EVENT,0.5,11.0,0.6666666666666666,0.1782539188861847,1,"finance, yahoo, price",0.296,0.296,0.20911269594430923,Neutral,0.008142669149450651,True
2025-09-26 07:00:00,AZN,AstraZeneca (AZN) Stock Target Raised as Goldman Sachs Sees $3.7 Billion Drug Potential - Yahoo Finance,AstraZeneca (AZN) Stock Target Raised as Goldman Sachs Sees $3.7 Billion Drug Potential&nbsp;&nbsp;Yahoo Finance,0.0,neutral,0.0,0.0,0,NO_EVENT,0.5333333333333333,8.0,0.3333333333333333,0.8008993268013,1,"finance, yahoo, price",,0.0,,Strong Sell,,False
2025-10-02 07:00:00,AZN,AstraZeneca Stock Is Up 10% on Tariff News. But Is the Pharmaceutical Giant a Buy? - The Motley Fool,AstraZeneca Stock Is Up 10% on Tariff News. But Is the Pharmaceutical Giant a Buy?&nbsp;&nbsp;The Motley Fool,-0.5927,negative,0.5927,0.0,0,NO_EVENT,0.4444444444444444,16.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.5927,0.5927,-0.31595769594430917,Neutral,-0.04536832460456401,True
2025-10-28 07:00:00,AZN,Astrazeneca (AZN) Stock Declines While Market Improves: Some Information for Investors - Yahoo Finance,Astrazeneca (AZN) Stock Declines While Market Improves: Some Information for Investors&nbsp;&nbsp;Yahoo Finance,0.4215,positive,0.4215,0.0,0,NO_EVENT,0.3076923076923077,20.0,0.3333333333333333,0.8008993268013,1,"finance, yahoo, price",1.0142,0.4215,0.351803466340065,Neutral,0.0031932891491090777,True
2026-01-07 21:37:00,BA,Boeing '26 Gets Strong Start As Airline Posts Largest Order Ever - Investor's Business Daily,Boeing '26 Gets Strong Start As Airline Posts Largest Order Ever&nbsp;&nbsp;Investor's Business Daily,0.5106,positive,0.5106,0.0,0,NO_EVENT,0.5714285714285714,8.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",,0.5106,,Strong Sell,,False
2026-01-09 08:00:00,BA,Boeing stock forecast 2026: Here’s why BA shares will soar - TradingView — Track All Markets,Boeing stock forecast 2026: Here’s why BA shares will soar&nbsp;&nbsp;TradingView — Track All Markets,0.296,positive,0.296,0.0,0,NO_EVENT,0.5333333333333333,16.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.2146,0.296,0.1584996959443092,Neutral,0.029067429321593778,True
2026-01-15 09:35:43,BA,Boeing (BA) Stock: Bernstein Names Aerospace Giant Top Pick for 2026 Recovery - CoinCentral,Boeing (BA) Stock: Bernstein Names Aerospace Giant Top Pick for 2026 Recovery&nbsp;&nbsp;CoinCentral,0.2023,positive,0.2023,0.0,0,NO_EVENT,0.5384615384615384,23.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.0936999999999999,0.2023,0.15243769594430925,Neutral,0.014494250588584692,True
2026-01-16 06:29:29,BA,BA stock is surging: Is Boeing finally figuring it out or is the market too optimistic? - investingLive,BA stock is surging: Is Boeing finally figuring it out or is the market too optimistic?&nbsp;&nbsp;investingLive,0.0,neutral,0.0,0.0,0,NO_EVENT,0.2352941176470588,27.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.2023,0.0,-0.0212415,Neutral,-0.03632287810725468,True
2026-01-16 00:58:45,BABA,Is It Time To Reassess Alibaba (BABA) After Its 111% One Year Share Price Surge - simplywall.st,Is It Time To Reassess Alibaba (BABA) After Its 111% One Year Share Price Surge&nbsp;&nbsp;simplywall.st,0.296,positive,0.296,0.0,0,NO_EVENT,0.25,4.0,0.3333333333333333,0.7257136702537537,4,"price, finance, yahoo",,0.296,,Strong Sell,,False
2026-01-16 10:09:54,BABA,Alibaba (BABA) Stock: Wall Street Backs AI Agent Strategy as Qwen App Gains Traction - CoinCentral,Alibaba (BABA) Stock: Wall Street Backs AI Agent Strategy as Qwen App Gains Traction&nbsp;&nbsp;CoinCentral,0.296,positive,0.296,0.0,0,NO_EVENT,0.4666666666666667,11.0,1.0,0.1782539188861847,1,"finance, yahoo, price",0.0,0.296,0.17803269594430923,Neutral,0.0011999891888891312,True
2026-01-16 14:00:06,BABA,Here is What to Know Beyond Why Alibaba Group Holding Limited (BABA) is a Trending Stock - Yahoo Finance,Here is What to Know Beyond Why Alibaba Group Holding Limited (BABA) is a Trending Stock&nbsp;&nbsp;Yahoo Finance,-0.2263,negative,0.2263,0.0,0,NO_EVENT,0.2222222222222222,15.0,0.3333333333333333,0.8008992671966553,1,"finance, yahoo, price",-0.5223,0.2263,-0.24932996335983276,Neutral,-0.026004938174110814,True
2026-01-17 10:36:25,BABA,How to play BABA stock as Alibaba’s growth story gets a boost from the Chinese government - MSN,How to play BABA stock as Alibaba’s growth story gets a boost from the Chinese government&nbsp;&nbsp;MSN,0.7717,positive,0.7717,0.0,0,NO_EVENT,0.2941176470588235,20.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",0.998,0.7717,0.4047691959443092,Buy,0.032471985574032816,True
2026-01-17 11:44:57,BABA,Alibaba Group Holding Limited $BABA Shares Sold by Nations Financial Group Inc. IA ADV - MarketBeat,Alibaba Group Holding Limited $BABA Shares Sold by Nations Financial Group Inc. IA ADV&nbsp;&nbsp;MarketBeat,0.0772,positive,0.0772,0.0,0,NO_EVENT,0.5333333333333333,28.0,1.0,0.1782539188861847,1,"finance, yahoo, price",-0.6945,0.0772,0.061704195944309224,Neutral,0.023705200247134482,True
2026-01-18 11:26:14,BABA,Strong Analyst Confidence in Alibaba Group Holding (BABA) Amid AI and Cloud Momentum - Finviz,Strong Analyst Confidence in Alibaba Group Holding (BABA) Amid AI and Cloud Momentum&nbsp;&nbsp;Finviz,0.765,positive,0.765,0.0,0,NO_EVENT,0.3571428571428571,33.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",0.6878,0.765,0.3783566959443092,Neutral,0.03754343717953944,True
2026-01-14 11:15:01,BAC,"Bank of America tops estimates on better-than-expected net interest income, equities trading - CNBC","Bank of America tops estimates on better-than-expected net interest income, equities trading&nbsp;&nbsp;CNBC",0.743,positive,0.743,0.0,0,NO_EVENT,0.2307692307692307,3.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",,0.743,,Strong Sell,,False
2026-01-14 15:38:51,BAC,BAC stock today falls despite Bank of America beating Q4 earnings estimates: What investors are worried ab - The Economic Times,BAC stock today falls despite Bank of America beating Q4 earnings estimates: What investors are worried ab&nbsp;&nbsp;The Economic Times,-0.6369,negative,0.6369,0.0,0,NO_EVENT,0.35,10.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-1.3799,0.6369,-0.4058426959443092,Sell,-0.026476382314239755,True
2026-01-14 18:22:30,BAC,BAC Stock Gains On Bullish Q4 Print – Guides For Mid-Single Digit NII Growth In FY26 - Stocktwits,BAC Stock Gains On Bullish Q4 Print – Guides For Mid-Single Digit NII Growth In FY26&nbsp;&nbsp;Stocktwits,0.6124,positive,0.6124,0.0,0,NO_EVENT,0.1764705882352941,13.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",1.2493,0.6124,0.3879271959443092,Neutral,0.02602162842528674,True
2026-01-14 21:22:00,BAC,"Bank of America, Wells Fargo Slip, Citi Pops On Bank Earnings Day 2 - Investor's Business Daily","Bank of America, Wells Fargo Slip, Citi Pops On Bank Earnings Day 2&nbsp;&nbsp;Investor's Business Daily",0.25,positive,0.25,0.0,0,NO_EVENT,0.5,21.0,0.3333333333333333,0.1782539188861847,1,"finance, yahoo, price",-0.3624,0.25,0.13471069594430923,Neutral,0.026246437339662646,True
2026-01-18 11:43:58,BAC,BAC Stock Gains On Bullish Q4 Print Guides For Mid-Single Digit NII Growth In FY26 - Menafn,BAC Stock Gains On Bullish Q4 Print Guides For Mid-Single Digit NII Growth In FY26&nbsp;&nbsp;Menafn,0.6124,positive,0.6124,0.0,0,NO_EVENT,0.125,23.0,0.6666666666666666,0.1782539188861847,1,"finance, yahoo, price",0.3624,0.6124,0.3008026959443092,Neutral,0.0054566500403096605,True
2025-10-28 07:00:00,BBD,Goldman Sachs Upgrades Banco Bradesco (BBD) on Improved Capital Generation and Earnings Momentum - Yahoo Finance,Goldman Sachs Upgrades Banco Bradesco (BBD) on Improved Capital Generation and Earnings Momentum&nbsp;&nbsp;Yahoo Finance,0.4767,positive,0.4767,0.0,0,NO_EVENT,0.7333333333333333,11.0,0.6666666666666666,0.8008993268013,1,"finance, yahoo, price",,0.4767,,Strong Sell,,False
2025-11-04 08:00:00,BBD,Bombardier (TSX:BBD.B): Assessing Current Valuation After Notable Share Price Gains - Yahoo Finance,Bombardier (TSX:BBD.B): Assessing Current Valuation After Notable Share Price Gains&nbsp;&nbsp;Yahoo Finance,0.296,positive,0.296,0.0,0,NO_EVENT,0.4166666666666667,16.0,0.3333333333333333,0.5321088433265686,1,"finance, yahoo, price",-0.1807,0.296,0.1797519421663284,Neutral,-0.013139102371804144,False
